"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"24/01/2023 08:00:00 - 24/01/2023 09:00:00","BZN|NO5","Without sequence","243.32","",""
"24/01/2023 09:00:00 - 24/01/2023 10:00:00","BZN|NO5","Without sequence","248.22","",""
"24/01/2023 10:00:00 - 24/01/2023 11:00:00","BZN|NO5","Without sequence","231.02","",""
"24/01/2023 11:00:00 - 24/01/2023 12:00:00","BZN|NO5","Without sequence","222.85","",""
"24/01/2023 12:00:00 - 24/01/2023 13:00:00","BZN|NO5","Without sequence","211.16","",""
"24/01/2023 13:00:00 - 24/01/2023 14:00:00","BZN|NO5","Without sequence","199.4","",""
"24/01/2023 14:00:00 - 24/01/2023 15:00:00","BZN|NO5","Without sequence","208.61","",""
"24/01/2023 15:00:00 - 24/01/2023 16:00:00","BZN|NO5","Without sequence","210.79","",""
"24/01/2023 16:00:00 - 24/01/2023 17:00:00","BZN|NO5","Without sequence","217.39","",""
"24/01/2023 17:00:00 - 24/01/2023 18:00:00","BZN|NO5","Without sequence","242.0","",""
"24/01/2023 18:00:00 - 24/01/2023 19:00:00","BZN|NO5","Without sequence","146.33","",""
"24/01/2023 19:00:00 - 24/01/2023 20:00:00","BZN|NO5","Without sequence","139.4","",""
"24/01/2023 20:00:00 - 24/01/2023 21:00:00","BZN|NO5","Without sequence","138.37","",""
"24/01/2023 21:00:00 - 24/01/2023 22:00:00","BZN|NO5","Without sequence","137.06","",""
"24/01/2023 22:00:00 - 24/01/2023 23:00:00","BZN|NO5","Without sequence","131.73","",""
"24/01/2023 23:00:00 - 25/01/2023 00:00:00","BZN|NO5","Without sequence","124.97","",""
"25/01/2023 00:00:00 - 25/01/2023 01:00:00","BZN|NO5","Without sequence","121.1","",""
"25/01/2023 01:00:00 - 25/01/2023 02:00:00","BZN|NO5","Without sequence","116.76","",""
"25/01/2023 02:00:00 - 25/01/2023 03:00:00","BZN|NO5","Without sequence","114.97","",""
"25/01/2023 03:00:00 - 25/01/2023 04:00:00","BZN|NO5","Without sequence","113.28","",""
"25/01/2023 04:00:00 - 25/01/2023 05:00:00","BZN|NO5","Without sequence","113.46","",""
"25/01/2023 05:00:00 - 25/01/2023 06:00:00","BZN|NO5","Without sequence","117.38","",""
"25/01/2023 06:00:00 - 25/01/2023 07:00:00","BZN|NO5","Without sequence","121.64","",""
"25/01/2023 07:00:00 - 25/01/2023 08:00:00","BZN|NO5","Without sequence","159.23","",""
"25/01/2023 08:00:00 - 25/01/2023 09:00:00","BZN|NO5","Without sequence","160.8","",""
"25/01/2023 09:00:00 - 25/01/2023 10:00:00","BZN|NO5","Without sequence","150.28","",""
"25/01/2023 10:00:00 - 25/01/2023 11:00:00","BZN|NO5","Without sequence","136.59","",""
"25/01/2023 11:00:00 - 25/01/2023 12:00:00","BZN|NO5","Without sequence","130.07","",""
"25/01/2023 12:00:00 - 25/01/2023 13:00:00","BZN|NO5","Without sequence","127.39","",""
"25/01/2023 13:00:00 - 25/01/2023 14:00:00","BZN|NO5","Without sequence","127.05","",""
"25/01/2023 14:00:00 - 25/01/2023 15:00:00","BZN|NO5","Without sequence","126.72","",""
"25/01/2023 15:00:00 - 25/01/2023 16:00:00","BZN|NO5","Without sequence","118.26","",""
"25/01/2023 16:00:00 - 25/01/2023 17:00:00","BZN|NO5","Without sequence","129.24","",""
"25/01/2023 17:00:00 - 25/01/2023 18:00:00","BZN|NO5","Without sequence","136.46","",""
"25/01/2023 18:00:00 - 25/01/2023 19:00:00","BZN|NO5","Without sequence","135.47","",""
"25/01/2023 19:00:00 - 25/01/2023 20:00:00","BZN|NO5","Without sequence","127.57","",""
"25/01/2023 20:00:00 - 25/01/2023 21:00:00","BZN|NO5","Without sequence","129.2","",""
"25/01/2023 21:00:00 - 25/01/2023 22:00:00","BZN|NO5","Without sequence","125.06","",""
"25/01/2023 22:00:00 - 25/01/2023 23:00:00","BZN|NO5","Without sequence","125.08","",""
"25/01/2023 23:00:00 - 26/01/2023 00:00:00","BZN|NO5","Without sequence","121.35","",""
"26/01/2023 00:00:00 - 26/01/2023 01:00:00","BZN|NO5","Without sequence","111.88","",""
"26/01/2023 01:00:00 - 26/01/2023 02:00:00","BZN|NO5","Without sequence","110.04","",""
"26/01/2023 02:00:00 - 26/01/2023 03:00:00","BZN|NO5","Without sequence","108.0","",""
"26/01/2023 03:00:00 - 26/01/2023 04:00:00","BZN|NO5","Without sequence","107.04","",""
"26/01/2023 04:00:00 - 26/01/2023 05:00:00","BZN|NO5","Without sequence","109.8","",""
"26/01/2023 05:00:00 - 26/01/2023 06:00:00","BZN|NO5","Without sequence","113.52","",""
"26/01/2023 06:00:00 - 26/01/2023 07:00:00","BZN|NO5","Without sequence","111.62","",""
"26/01/2023 07:00:00 - 26/01/2023 08:00:00","BZN|NO5","Without sequence","126.94","",""
"26/01/2023 08:00:00 - 26/01/2023 09:00:00","BZN|NO5","Without sequence","130.21","",""
"26/01/2023 09:00:00 - 26/01/2023 10:00:00","BZN|NO5","Without sequence","129.61","",""
"26/01/2023 10:00:00 - 26/01/2023 11:00:00","BZN|NO5","Without sequence","131.22","",""
"26/01/2023 11:00:00 - 26/01/2023 12:00:00","BZN|NO5","Without sequence","131.21","",""
"26/01/2023 12:00:00 - 26/01/2023 13:00:00","BZN|NO5","Without sequence","131.68","",""
"26/01/2023 13:00:00 - 26/01/2023 14:00:00","BZN|NO5","Without sequence","126.23","",""
"26/01/2023 14:00:00 - 26/01/2023 15:00:00","BZN|NO5","Without sequence","124.25","",""
"26/01/2023 15:00:00 - 26/01/2023 16:00:00","BZN|NO5","Without sequence","130.76","",""
"26/01/2023 16:00:00 - 26/01/2023 17:00:00","BZN|NO5","Without sequence","133.01","",""
"26/01/2023 17:00:00 - 26/01/2023 18:00:00","BZN|NO5","Without sequence","134.34","",""
"26/01/2023 18:00:00 - 26/01/2023 19:00:00","BZN|NO5","Without sequence","134.79","",""
"26/01/2023 19:00:00 - 26/01/2023 20:00:00","BZN|NO5","Without sequence","130.03","",""
"26/01/2023 20:00:00 - 26/01/2023 21:00:00","BZN|NO5","Without sequence","124.38","",""
"26/01/2023 21:00:00 - 26/01/2023 22:00:00","BZN|NO5","Without sequence","120.98","",""
"26/01/2023 22:00:00 - 26/01/2023 23:00:00","BZN|NO5","Without sequence","121.56","",""
"26/01/2023 23:00:00 - 27/01/2023 00:00:00","BZN|NO5","Without sequence","118.68","",""
"27/01/2023 00:00:00 - 27/01/2023 01:00:00","BZN|NO5","Without sequence","110.93","",""
"27/01/2023 01:00:00 - 27/01/2023 02:00:00","BZN|NO5","Without sequence","109.01","",""
"27/01/2023 02:00:00 - 27/01/2023 03:00:00","BZN|NO5","Without sequence","108.83","",""
"27/01/2023 03:00:00 - 27/01/2023 04:00:00","BZN|NO5","Without sequence","108.99","",""
"27/01/2023 04:00:00 - 27/01/2023 05:00:00","BZN|NO5","Without sequence","112.94","",""
"27/01/2023 05:00:00 - 27/01/2023 06:00:00","BZN|NO5","Without sequence","123.19","",""
"27/01/2023 06:00:00 - 27/01/2023 07:00:00","BZN|NO5","Without sequence","126.82","",""
"27/01/2023 07:00:00 - 27/01/2023 08:00:00","BZN|NO5","Without sequence","125.94","",""
"27/01/2023 08:00:00 - 27/01/2023 09:00:00","BZN|NO5","Without sequence","188.95","",""
"27/01/2023 09:00:00 - 27/01/2023 10:00:00","BZN|NO5","Without sequence","193.02","",""
"27/01/2023 10:00:00 - 27/01/2023 11:00:00","BZN|NO5","Without sequence","188.96","",""
"27/01/2023 11:00:00 - 27/01/2023 12:00:00","BZN|NO5","Without sequence","184.11","",""
"27/01/2023 12:00:00 - 27/01/2023 13:00:00","BZN|NO5","Without sequence","177.39","",""
"27/01/2023 13:00:00 - 27/01/2023 14:00:00","BZN|NO5","Without sequence","149.98","",""
"27/01/2023 14:00:00 - 27/01/2023 15:00:00","BZN|NO5","Without sequence","133.89","",""
"27/01/2023 15:00:00 - 27/01/2023 16:00:00","BZN|NO5","Without sequence","129.06","",""
"27/01/2023 16:00:00 - 27/01/2023 17:00:00","BZN|NO5","Without sequence","129.86","",""
"27/01/2023 17:00:00 - 27/01/2023 18:00:00","BZN|NO5","Without sequence","126.58","",""
"27/01/2023 18:00:00 - 27/01/2023 19:00:00","BZN|NO5","Without sequence","129.13","",""
"27/01/2023 19:00:00 - 27/01/2023 20:00:00","BZN|NO5","Without sequence","125.37","",""
"27/01/2023 20:00:00 - 27/01/2023 21:00:00","BZN|NO5","Without sequence","118.19","",""
"27/01/2023 21:00:00 - 27/01/2023 22:00:00","BZN|NO5","Without sequence","117.77","",""
"27/01/2023 22:00:00 - 27/01/2023 23:00:00","BZN|NO5","Without sequence","115.56","",""
"27/01/2023 23:00:00 - 28/01/2023 00:00:00","BZN|NO5","Without sequence","111.3","",""
"28/01/2023 00:00:00 - 28/01/2023 01:00:00","BZN|NO5","Without sequence","112.21","",""
"28/01/2023 01:00:00 - 28/01/2023 02:00:00","BZN|NO5","Without sequence","109.36","",""
"28/01/2023 02:00:00 - 28/01/2023 03:00:00","BZN|NO5","Without sequence","107.65","",""
"28/01/2023 03:00:00 - 28/01/2023 04:00:00","BZN|NO5","Without sequence","105.85","",""
"28/01/2023 04:00:00 - 28/01/2023 05:00:00","BZN|NO5","Without sequence","104.8","",""
"28/01/2023 05:00:00 - 28/01/2023 06:00:00","BZN|NO5","Without sequence","108.81","",""
"28/01/2023 06:00:00 - 28/01/2023 07:00:00","BZN|NO5","Without sequence","108.42","",""
"28/01/2023 07:00:00 - 28/01/2023 08:00:00","BZN|NO5","Without sequence","109.34","",""
"28/01/2023 08:00:00 - 28/01/2023 09:00:00","BZN|NO5","Without sequence","111.8","",""
"28/01/2023 09:00:00 - 28/01/2023 10:00:00","BZN|NO5","Without sequence","113.75","",""
"28/01/2023 10:00:00 - 28/01/2023 11:00:00","BZN|NO5","Without sequence","115.58","",""
"28/01/2023 11:00:00 - 28/01/2023 12:00:00","BZN|NO5","Without sequence","113.72","",""
"28/01/2023 12:00:00 - 28/01/2023 13:00:00","BZN|NO5","Without sequence","109.34","",""
"28/01/2023 13:00:00 - 28/01/2023 14:00:00","BZN|NO5","Without sequence","108.2","",""
"28/01/2023 14:00:00 - 28/01/2023 15:00:00","BZN|NO5","Without sequence","107.46","",""
"28/01/2023 15:00:00 - 28/01/2023 16:00:00","BZN|NO5","Without sequence","106.51","",""
"28/01/2023 16:00:00 - 28/01/2023 17:00:00","BZN|NO5","Without sequence","109.35","",""
"28/01/2023 17:00:00 - 28/01/2023 18:00:00","BZN|NO5","Without sequence","110.89","",""
"28/01/2023 18:00:00 - 28/01/2023 19:00:00","BZN|NO5","Without sequence","109.4","",""
"28/01/2023 19:00:00 - 28/01/2023 20:00:00","BZN|NO5","Without sequence","108.33","",""
"28/01/2023 20:00:00 - 28/01/2023 21:00:00","BZN|NO5","Without sequence","105.96","",""
"28/01/2023 21:00:00 - 28/01/2023 22:00:00","BZN|NO5","Without sequence","104.1","",""
"28/01/2023 22:00:00 - 28/01/2023 23:00:00","BZN|NO5","Without sequence","104.01","",""
"28/01/2023 23:00:00 - 29/01/2023 00:00:00","BZN|NO5","Without sequence","101.26","",""
"29/01/2023 00:00:00 - 29/01/2023 01:00:00","BZN|NO5","Without sequence","103.68","",""
"29/01/2023 01:00:00 - 29/01/2023 02:00:00","BZN|NO5","Without sequence","101.3","",""
"29/01/2023 02:00:00 - 29/01/2023 03:00:00","BZN|NO5","Without sequence","99.15","",""
"29/01/2023 03:00:00 - 29/01/2023 04:00:00","BZN|NO5","Without sequence","98.54","",""
"29/01/2023 04:00:00 - 29/01/2023 05:00:00","BZN|NO5","Without sequence","98.25","",""
"29/01/2023 05:00:00 - 29/01/2023 06:00:00","BZN|NO5","Without sequence","99.0","",""
"29/01/2023 06:00:00 - 29/01/2023 07:00:00","BZN|NO5","Without sequence","97.92","",""
"29/01/2023 07:00:00 - 29/01/2023 08:00:00","BZN|NO5","Without sequence","98.99","",""
"29/01/2023 08:00:00 - 29/01/2023 09:00:00","BZN|NO5","Without sequence","99.23","",""
"29/01/2023 09:00:00 - 29/01/2023 10:00:00","BZN|NO5","Without sequence","99.9","",""
"29/01/2023 10:00:00 - 29/01/2023 11:00:00","BZN|NO5","Without sequence","99.18","",""
"29/01/2023 11:00:00 - 29/01/2023 12:00:00","BZN|NO5","Without sequence","97.5","",""
"29/01/2023 12:00:00 - 29/01/2023 13:00:00","BZN|NO5","Without sequence","95.66","",""
"29/01/2023 13:00:00 - 29/01/2023 14:00:00","BZN|NO5","Without sequence","94.38","",""
"29/01/2023 14:00:00 - 29/01/2023 15:00:00","BZN|NO5","Without sequence","94.08","",""
"29/01/2023 15:00:00 - 29/01/2023 16:00:00","BZN|NO5","Without sequence","94.05","",""
"29/01/2023 16:00:00 - 29/01/2023 17:00:00","BZN|NO5","Without sequence","94.35","",""
"29/01/2023 17:00:00 - 29/01/2023 18:00:00","BZN|NO5","Without sequence","94.95","",""
"29/01/2023 18:00:00 - 29/01/2023 19:00:00","BZN|NO5","Without sequence","94.15","",""
"29/01/2023 19:00:00 - 29/01/2023 20:00:00","BZN|NO5","Without sequence","93.88","",""
"29/01/2023 20:00:00 - 29/01/2023 21:00:00","BZN|NO5","Without sequence","92.9","",""
"29/01/2023 21:00:00 - 29/01/2023 22:00:00","BZN|NO5","Without sequence","88.36","",""
"29/01/2023 22:00:00 - 29/01/2023 23:00:00","BZN|NO5","Without sequence","82.21","",""
"29/01/2023 23:00:00 - 30/01/2023 00:00:00","BZN|NO5","Without sequence","69.91","",""
"30/01/2023 00:00:00 - 30/01/2023 01:00:00","BZN|NO5","Without sequence","68.89","",""
"30/01/2023 01:00:00 - 30/01/2023 02:00:00","BZN|NO5","Without sequence","64.13","",""
"30/01/2023 02:00:00 - 30/01/2023 03:00:00","BZN|NO5","Without sequence","59.31","",""
"30/01/2023 03:00:00 - 30/01/2023 04:00:00","BZN|NO5","Without sequence","39.95","",""
"30/01/2023 04:00:00 - 30/01/2023 05:00:00","BZN|NO5","Without sequence","46.78","",""
"30/01/2023 05:00:00 - 30/01/2023 06:00:00","BZN|NO5","Without sequence","66.23","",""
"30/01/2023 06:00:00 - 30/01/2023 07:00:00","BZN|NO5","Without sequence","88.1","",""
"30/01/2023 07:00:00 - 30/01/2023 08:00:00","BZN|NO5","Without sequence","93.54","",""
"30/01/2023 08:00:00 - 30/01/2023 09:00:00","BZN|NO5","Without sequence","99.08","",""
"30/01/2023 09:00:00 - 30/01/2023 10:00:00","BZN|NO5","Without sequence","97.68","",""
"30/01/2023 10:00:00 - 30/01/2023 11:00:00","BZN|NO5","Without sequence","93.81","",""
"30/01/2023 11:00:00 - 30/01/2023 12:00:00","BZN|NO5","Without sequence","90.95","",""
"30/01/2023 12:00:00 - 30/01/2023 13:00:00","BZN|NO5","Without sequence","88.6","",""
"30/01/2023 13:00:00 - 30/01/2023 14:00:00","BZN|NO5","Without sequence","86.05","",""
"30/01/2023 14:00:00 - 30/01/2023 15:00:00","BZN|NO5","Without sequence","90.16","",""
"30/01/2023 15:00:00 - 30/01/2023 16:00:00","BZN|NO5","Without sequence","89.9","",""
"30/01/2023 16:00:00 - 30/01/2023 17:00:00","BZN|NO5","Without sequence","92.55","",""
"30/01/2023 17:00:00 - 30/01/2023 18:00:00","BZN|NO5","Without sequence","95.56","",""
"30/01/2023 18:00:00 - 30/01/2023 19:00:00","BZN|NO5","Without sequence","94.09","",""
"30/01/2023 19:00:00 - 30/01/2023 20:00:00","BZN|NO5","Without sequence","95.1","",""
"30/01/2023 20:00:00 - 30/01/2023 21:00:00","BZN|NO5","Without sequence","92.45","",""
"30/01/2023 21:00:00 - 30/01/2023 22:00:00","BZN|NO5","Without sequence","89.62","",""
"30/01/2023 22:00:00 - 30/01/2023 23:00:00","BZN|NO5","Without sequence","90.98","",""
"30/01/2023 23:00:00 - 31/01/2023 00:00:00","BZN|NO5","Without sequence","92.23","",""
"31/01/2023 00:00:00 - 31/01/2023 01:00:00","BZN|NO5","Without sequence","91.1","",""
"31/01/2023 01:00:00 - 31/01/2023 02:00:00","BZN|NO5","Without sequence","92.37","",""
"31/01/2023 02:00:00 - 31/01/2023 03:00:00","BZN|NO5","Without sequence","92.97","",""
"31/01/2023 03:00:00 - 31/01/2023 04:00:00","BZN|NO5","Without sequence","93.7","",""
"31/01/2023 04:00:00 - 31/01/2023 05:00:00","BZN|NO5","Without sequence","94.62","",""
"31/01/2023 05:00:00 - 31/01/2023 06:00:00","BZN|NO5","Without sequence","98.48","",""
"31/01/2023 06:00:00 - 31/01/2023 07:00:00","BZN|NO5","Without sequence","104.16","",""
"31/01/2023 07:00:00 - 31/01/2023 08:00:00","BZN|NO5","Without sequence","112.75","",""
"31/01/2023 08:00:00 - 31/01/2023 09:00:00","BZN|NO5","Without sequence","115.01","",""
"31/01/2023 09:00:00 - 31/01/2023 10:00:00","BZN|NO5","Without sequence","112.54","",""
"31/01/2023 10:00:00 - 31/01/2023 11:00:00","BZN|NO5","Without sequence","108.85","",""
"31/01/2023 11:00:00 - 31/01/2023 12:00:00","BZN|NO5","Without sequence","101.09","",""
"31/01/2023 12:00:00 - 31/01/2023 13:00:00","BZN|NO5","Without sequence","97.7","",""
"31/01/2023 13:00:00 - 31/01/2023 14:00:00","BZN|NO5","Without sequence","96.53","",""
"31/01/2023 14:00:00 - 31/01/2023 15:00:00","BZN|NO5","Without sequence","96.03","",""
"31/01/2023 15:00:00 - 31/01/2023 16:00:00","BZN|NO5","Without sequence","96.15","",""
"31/01/2023 16:00:00 - 31/01/2023 17:00:00","BZN|NO5","Without sequence","96.48","",""
"31/01/2023 17:00:00 - 31/01/2023 18:00:00","BZN|NO5","Without sequence","99.98","",""
"31/01/2023 18:00:00 - 31/01/2023 19:00:00","BZN|NO5","Without sequence","99.09","",""
"31/01/2023 19:00:00 - 31/01/2023 20:00:00","BZN|NO5","Without sequence","95.3","",""
"31/01/2023 20:00:00 - 31/01/2023 21:00:00","BZN|NO5","Without sequence","92.28","",""
"31/01/2023 21:00:00 - 31/01/2023 22:00:00","BZN|NO5","Without sequence","89.94","",""
"31/01/2023 22:00:00 - 31/01/2023 23:00:00","BZN|NO5","Without sequence","86.11","",""
"31/01/2023 23:00:00 - 01/02/2023 00:00:00","BZN|NO5","Without sequence","76.69","",""
"01/02/2023 00:00:00 - 01/02/2023 01:00:00","BZN|NO5","Without sequence","82.5","",""
"01/02/2023 01:00:00 - 01/02/2023 02:00:00","BZN|NO5","Without sequence","77.46","",""
"01/02/2023 02:00:00 - 01/02/2023 03:00:00","BZN|NO5","Without sequence","74.03","",""
"01/02/2023 03:00:00 - 01/02/2023 04:00:00","BZN|NO5","Without sequence","74.4","",""
"01/02/2023 04:00:00 - 01/02/2023 05:00:00","BZN|NO5","Without sequence","73.9","",""
"01/02/2023 05:00:00 - 01/02/2023 06:00:00","BZN|NO5","Without sequence","82.63","",""
"01/02/2023 06:00:00 - 01/02/2023 07:00:00","BZN|NO5","Without sequence","93.97","",""
"01/02/2023 07:00:00 - 01/02/2023 08:00:00","BZN|NO5","Without sequence","110.04","",""
"01/02/2023 08:00:00 - 01/02/2023 09:00:00","BZN|NO5","Without sequence","117.0","",""
"01/02/2023 09:00:00 - 01/02/2023 10:00:00","BZN|NO5","Without sequence","110.46","",""
"01/02/2023 10:00:00 - 01/02/2023 11:00:00","BZN|NO5","Without sequence","105.03","",""
"01/02/2023 11:00:00 - 01/02/2023 12:00:00","BZN|NO5","Without sequence","101.45","",""
"01/02/2023 12:00:00 - 01/02/2023 13:00:00","BZN|NO5","Without sequence","99.34","",""
"01/02/2023 13:00:00 - 01/02/2023 14:00:00","BZN|NO5","Without sequence","98.53","",""
"01/02/2023 14:00:00 - 01/02/2023 15:00:00","BZN|NO5","Without sequence","98.32","",""
"01/02/2023 15:00:00 - 01/02/2023 16:00:00","BZN|NO5","Without sequence","98.56","",""
"01/02/2023 16:00:00 - 01/02/2023 17:00:00","BZN|NO5","Without sequence","102.69","",""
"01/02/2023 17:00:00 - 01/02/2023 18:00:00","BZN|NO5","Without sequence","109.12","",""
"01/02/2023 18:00:00 - 01/02/2023 19:00:00","BZN|NO5","Without sequence","108.9","",""
"01/02/2023 19:00:00 - 01/02/2023 20:00:00","BZN|NO5","Without sequence","100.88","",""
"01/02/2023 20:00:00 - 01/02/2023 21:00:00","BZN|NO5","Without sequence","97.65","",""
"01/02/2023 21:00:00 - 01/02/2023 22:00:00","BZN|NO5","Without sequence","94.75","",""
"01/02/2023 22:00:00 - 01/02/2023 23:00:00","BZN|NO5","Without sequence","91.43","",""
"01/02/2023 23:00:00 - 02/02/2023 00:00:00","BZN|NO5","Without sequence","84.26","",""
"02/02/2023 00:00:00 - 02/02/2023 01:00:00","BZN|NO5","Without sequence","86.69","",""
"02/02/2023 01:00:00 - 02/02/2023 02:00:00","BZN|NO5","Without sequence","86.63","",""
"02/02/2023 02:00:00 - 02/02/2023 03:00:00","BZN|NO5","Without sequence","83.29","",""
"02/02/2023 03:00:00 - 02/02/2023 04:00:00","BZN|NO5","Without sequence","85.45","",""
"02/02/2023 04:00:00 - 02/02/2023 05:00:00","BZN|NO5","Without sequence","91.38","",""
"02/02/2023 05:00:00 - 02/02/2023 06:00:00","BZN|NO5","Without sequence","96.73","",""
"02/02/2023 06:00:00 - 02/02/2023 07:00:00","BZN|NO5","Without sequence","112.89","",""
"02/02/2023 07:00:00 - 02/02/2023 08:00:00","BZN|NO5","Without sequence","134.91","",""
"02/02/2023 08:00:00 - 02/02/2023 09:00:00","BZN|NO5","Without sequence","164.61","",""
"02/02/2023 09:00:00 - 02/02/2023 10:00:00","BZN|NO5","Without sequence","172.68","",""
"02/02/2023 10:00:00 - 02/02/2023 11:00:00","BZN|NO5","Without sequence","164.82","",""
"02/02/2023 11:00:00 - 02/02/2023 12:00:00","BZN|NO5","Without sequence","139.56","",""
"02/02/2023 12:00:00 - 02/02/2023 13:00:00","BZN|NO5","Without sequence","128.65","",""
"02/02/2023 13:00:00 - 02/02/2023 14:00:00","BZN|NO5","Without sequence","124.97","",""
"02/02/2023 14:00:00 - 02/02/2023 15:00:00","BZN|NO5","Without sequence","122.76","",""
"02/02/2023 15:00:00 - 02/02/2023 16:00:00","BZN|NO5","Without sequence","122.25","",""
"02/02/2023 16:00:00 - 02/02/2023 17:00:00","BZN|NO5","Without sequence","122.26","",""
"02/02/2023 17:00:00 - 02/02/2023 18:00:00","BZN|NO5","Without sequence","122.33","",""
"02/02/2023 18:00:00 - 02/02/2023 19:00:00","BZN|NO5","Without sequence","124.72","",""
"02/02/2023 19:00:00 - 02/02/2023 20:00:00","BZN|NO5","Without sequence","122.33","",""
"02/02/2023 20:00:00 - 02/02/2023 21:00:00","BZN|NO5","Without sequence","122.33","",""
"02/02/2023 21:00:00 - 02/02/2023 22:00:00","BZN|NO5","Without sequence","122.33","",""
"02/02/2023 22:00:00 - 02/02/2023 23:00:00","BZN|NO5","Without sequence","119.96","",""
"02/02/2023 23:00:00 - 03/02/2023 00:00:00","BZN|NO5","Without sequence","103.93","",""
"03/02/2023 00:00:00 - 03/02/2023 01:00:00","BZN|NO5","Without sequence","108.3","",""
"03/02/2023 01:00:00 - 03/02/2023 02:00:00","BZN|NO5","Without sequence","100.27","",""
"03/02/2023 02:00:00 - 03/02/2023 03:00:00","BZN|NO5","Without sequence","96.43","",""
"03/02/2023 03:00:00 - 03/02/2023 04:00:00","BZN|NO5","Without sequence","90.64","",""
"03/02/2023 04:00:00 - 03/02/2023 05:00:00","BZN|NO5","Without sequence","86.54","",""
"03/02/2023 05:00:00 - 03/02/2023 06:00:00","BZN|NO5","Without sequence","91.86","",""
"03/02/2023 06:00:00 - 03/02/2023 07:00:00","BZN|NO5","Without sequence","100.27","",""
"03/02/2023 07:00:00 - 03/02/2023 08:00:00","BZN|NO5","Without sequence","107.73","",""
"03/02/2023 08:00:00 - 03/02/2023 09:00:00","BZN|NO5","Without sequence","108.44","",""
"03/02/2023 09:00:00 - 03/02/2023 10:00:00","BZN|NO5","Without sequence","107.37","",""
"03/02/2023 10:00:00 - 03/02/2023 11:00:00","BZN|NO5","Without sequence","100.03","",""
"03/02/2023 11:00:00 - 03/02/2023 12:00:00","BZN|NO5","Without sequence","102.81","",""
"03/02/2023 12:00:00 - 03/02/2023 13:00:00","BZN|NO5","Without sequence","102.0","",""
"03/02/2023 13:00:00 - 03/02/2023 14:00:00","BZN|NO5","Without sequence","100.08","",""
"03/02/2023 14:00:00 - 03/02/2023 15:00:00","BZN|NO5","Without sequence","100.32","",""
"03/02/2023 15:00:00 - 03/02/2023 16:00:00","BZN|NO5","Without sequence","102.0","",""
"03/02/2023 16:00:00 - 03/02/2023 17:00:00","BZN|NO5","Without sequence","107.72","",""
"03/02/2023 17:00:00 - 03/02/2023 18:00:00","BZN|NO5","Without sequence","112.4","",""
"03/02/2023 18:00:00 - 03/02/2023 19:00:00","BZN|NO5","Without sequence","113.52","",""
"03/02/2023 19:00:00 - 03/02/2023 20:00:00","BZN|NO5","Without sequence","108.07","",""
"03/02/2023 20:00:00 - 03/02/2023 21:00:00","BZN|NO5","Without sequence","103.7","",""
"03/02/2023 21:00:00 - 03/02/2023 22:00:00","BZN|NO5","Without sequence","106.02","",""
"03/02/2023 22:00:00 - 03/02/2023 23:00:00","BZN|NO5","Without sequence","109.91","",""
"03/02/2023 23:00:00 - 04/02/2023 00:00:00","BZN|NO5","Without sequence","107.8","",""
"04/02/2023 00:00:00 - 04/02/2023 01:00:00","BZN|NO5","Without sequence","102.54","",""
"04/02/2023 01:00:00 - 04/02/2023 02:00:00","BZN|NO5","Without sequence","106.25","",""
"04/02/2023 02:00:00 - 04/02/2023 03:00:00","BZN|NO5","Without sequence","112.03","",""
"04/02/2023 03:00:00 - 04/02/2023 04:00:00","BZN|NO5","Without sequence","115.61","",""
"04/02/2023 04:00:00 - 04/02/2023 05:00:00","BZN|NO5","Without sequence","118.0","",""
"04/02/2023 05:00:00 - 04/02/2023 06:00:00","BZN|NO5","Without sequence","118.97","",""
"04/02/2023 06:00:00 - 04/02/2023 07:00:00","BZN|NO5","Without sequence","119.16","",""
"04/02/2023 07:00:00 - 04/02/2023 08:00:00","BZN|NO5","Without sequence","116.23","",""
"04/02/2023 08:00:00 - 04/02/2023 09:00:00","BZN|NO5","Without sequence","116.58","",""
"04/02/2023 09:00:00 - 04/02/2023 10:00:00","BZN|NO5","Without sequence","116.95","",""
"04/02/2023 10:00:00 - 04/02/2023 11:00:00","BZN|NO5","Without sequence","117.25","",""
"04/02/2023 11:00:00 - 04/02/2023 12:00:00","BZN|NO5","Without sequence","117.25","",""
"04/02/2023 12:00:00 - 04/02/2023 13:00:00","BZN|NO5","Without sequence","117.25","",""
"04/02/2023 13:00:00 - 04/02/2023 14:00:00","BZN|NO5","Without sequence","117.25","",""
"04/02/2023 14:00:00 - 04/02/2023 15:00:00","BZN|NO5","Without sequence","117.2","",""
"04/02/2023 15:00:00 - 04/02/2023 16:00:00","BZN|NO5","Without sequence","117.06","",""
"04/02/2023 16:00:00 - 04/02/2023 17:00:00","BZN|NO5","Without sequence","117.25","",""
"04/02/2023 17:00:00 - 04/02/2023 18:00:00","BZN|NO5","Without sequence","117.25","",""
"04/02/2023 18:00:00 - 04/02/2023 19:00:00","BZN|NO5","Without sequence","117.25","",""
"04/02/2023 19:00:00 - 04/02/2023 20:00:00","BZN|NO5","Without sequence","117.09","",""
"04/02/2023 20:00:00 - 04/02/2023 21:00:00","BZN|NO5","Without sequence","116.96","",""
"04/02/2023 21:00:00 - 04/02/2023 22:00:00","BZN|NO5","Without sequence","114.4","",""
